Displacement:0,Displacement:1,Displacement:2,Strain vectors:0,Strain vectors:1,Strain vectors:2,Stress vectors:0,Stress vectors:1,Stress vectors:2,Max shear stress (Tresca),Maximum Principal stress,Median Principal stress,Minimum Principal stress,Von Mises stress,Temperature,Points:0,Points:1,Points:2,Point ID
-1.18405e-06,2.8506e-08,-1.35981e-06,-0.000294291,-2.89011e-05,-0.000194461,-17.2621,21.717,-2.59963,20.9777,24.6777,-5.54471,-17.2777,37.4921,213,20.2,9.2625,0.2875,7782
-1.14126e-06,7.59938e-08,-1.37378e-06,-0.000194621,-3.21183e-05,-0.000237407,2.37795,26.2455,-3.90634,15.2527,26.4207,2.38107,-4.08469,27.8415,213,20.2,7.8,0.25,7783
-1.12853e-06,6.00645e-08,-1.35658e-06,-0.000211768,-3.20328e-05,-0.000228027,-0.85845,25.5401,-3.2466,14.4666,25.613,-0.857594,-3.32031,27.7839,213,20.2,8.2875,0.2125,7784
-1.11328e-06,9.2566e-08,-1.36336e-06,-0.000211872,-3.70082e-05,-0.000226714,-1.22574,24.4573,-3.40563,14.2758,24.667,-0.956462,-3.88463,27.206,213,20.2,7.3125,0.2125,7785
-1.18719e-06,1.69337e-09,-1.36204e-06,-0.000305103,-2.67923e-05,-0.000192643,-19.4938,21.3831,-2.97628,21.968,24.4368,-6.02473,-19.4991,38.9861,213,20.2,10.2375,0.2875,7786
-1.18045e-06,-2.54354e-08,-1.38263e-06,-0.000304121,-2.90594e-05,-0.000186967,-18.939,21.4606,-1.73201,21.7356,24.526,-4.79118,-18.9452,38.403,213,20.2,11.2125,0.2875,7787
-1.13991e-06,2.93305e-08,-1.34162e-06,-0.000209803,-3.08372e-05,-0.000231787,-0.625817,25.6597,-3.8547,14.8188,25.7222,-0.627703,-3.91535,28.1382,213,20.2,9.2625,0.2125,7788
-1.1643e-06,1.4714e-08,-1.34479e-06,-0.000191009,-2.81565e-05,-0.000249809,2.45722,26.3762,-6.17898,16.3944,26.4928,2.45774,-6.29605,29.4059,213,20.2,9.75,0.25,7789
-1.14245e-06,6.7515e-10,-1.34366e-06,-0.000211064,-2.88674e-05,-0.000234702,-1.0173,25.7428,-4.48919,15.2502,25.8739,-1.01106,-4.62649,28.863,213,20.2,10.2375,0.2125,7790
-1.16783e-06,-5.34137e-08,-1.38654e-06,-0.000289564,-3.13021e-05,-0.000200126,-16.88,21.0522,-3.74389,20.2706,23.4885,-6.00753,-17.0526,36.3015,213,20.2,12.1875,0.2875,7791
-1.16664e-06,-8.78482e-08,-1.35822e-06,-0.00028907,-3.85931e-05,-0.000183254,-15.8659,20.923,-0.324028,19.9125,23.9198,-3.2816,-15.9051,35.2512,213,20.2,13.1625,0.2875,7792
-1.15161e-06,-4.06514e-08,-1.38627e-06,-0.000192439,-2.64069e-05,-0.000242496,2.96044,27.3465,-4.39159,16.1245,27.5453,3.07376,-4.70368,29.1491,213,20.2,11.7,0.25,7793
-1.12303e-06,-5.31345e-08,-1.36948e-06,-0.000214631,-2.63968e-05,-0.000232157,-1.4059,26.241,-3.97994,15.3003,26.3979,-1.33996,-4.20276,29.2744,213,20.2,12.1875,0.2125,7794
-1.13661e-06,-2.72007e-08,-1.36475e-06,-0.000211173,-2.81954e-05,-0.000231278,-0.66071,26.2141,-3.61366,15.1081,26.4079,-0.659825,-3.8083,28.7714,213,20.2,11.2125,0.2125,7795
-1.16585e-06,-1.30983e-07,-1.3428e-06,-0.000301114,-5.0551e-05,-0.000173232,-18.9415,17.86,-0.15867,20.4355,21.92,-4.2093,-18.9509,35.8503,213,20.2,14.1375,0.2875,7796
-1.14591e-06,-1.89566e-07,-1.35846e-06,-0.00029508,-6.99235e-05,-0.000169649,-18.967,14.1029,-0.544258,18.5249,18.0196,-4.39783,-19.0302,32.3213,213,20.2,15.1125,0.2875,7797
-1.11836e-06,-8.51831e-08,-1.34156e-06,-0.000207864,-4.0347e-05,-0.000213204,0.68819,25.2922,-0.0961875,12.8522,25.4027,0.783202,-0.301689,25.1795,213,20.2,13.1625,0.2125,7798
-1.14507e-06,-1.07073e-07,-1.33044e-06,-0.000193741,-4.52186e-05,-0.000221323,2.86812,24.6824,-1.183,13.2124,24.9552,2.88183,-1.46955,24.5402,213,20.2,13.65,0.25,7799
-1.11631e-06,-1.30972e-07,-1.32648e-06,-0.000207308,-5.45617e-05,-0.000231895,-2.25371,20.1808,-5.86494,13.5845,20.7378,-2.24455,-6.43111,25.3364,213,20.2,14.1375,0.2125,7800
-1.11662e-06,-2.65342e-07,-1.35792e-06,-0.000277602,-8.95764e-05,-0.000172787,-16.8965,10.7198,-1.50168,16.2009,15.4622,-6.20096,-16.9396,28.5875,213,20.2,16.0875,0.2875,7801
-1.0823e-06,-3.66472e-07,-1.35832e-06,-0.000264359,-0.000117313,-0.000161048,-15.2088,6.38863,-0.0349723,13.7322,12.0843,-5.55948,-15.38,24.1043,213,20.2,17.0625,0.2875,7802
-1.09813e-06,-1.90287e-07,-1.34185e-06,-0.000201329,-6.71355e-05,-0.000217476,-0.644342,19.0653,-3.01589,11.2875,19.2898,-0.599513,-3.28521,21.3592,213,20.2,15.1125,0.2125,7803
-1.10658e-06,-2.25413e-07,-1.3607e-06,-0.000183004,-7.52529e-05,-0.000221625,2.61332,18.4393,-3.05907,11.069,18.7613,2.60896,-3.37675,19.8346,213,20.2,15.6,0.25,7804
-1.07044e-06,-2.6487e-07,-1.34229e-06,-0.00019844,-8.8191e-05,-0.000218402,-2.00455,14.1883,-4.93637,9.8554,14.4788,-1.99937,-5.23202,18.3098,213,20.2,16.0875,0.2125,7805
-1.03646e-06,-4.29506e-07,-1.36319e-06,-0.00017038,-0.00014185,-0.000195628,1.8528,6.04302,-1.85554,5.09136,7.08501,2.05298,-3.09771,8.81869,213,20.2,17.55,0.25,7806
-1.0354e-06,-3.6714e-07,-1.34332e-06,-0.000189803,-0.000122912,-0.000192576,-0.760133,9.06449,-1.16742,5.67739,9.55836,-0.625003,-1.79642,10.8167,213,20.2,17.0625,0.2125,7807
6.50125e-07,-7.08824e-07,-1.54412e-06,-0.000216264,-0.000202232,-0.000149088,-10.4688,-8.40783,-0.602239,9.60628,4.08262,-8.43155,-15.1299,16.8908,213,0.822727,19.5,0.25,7808
-9.18714e-08,-7.60135e-07,-1.60868e-06,-3.39142e-05,-0.000249238,-0.000206391,23.608,-8.01769,-1.7246,17.6566,27.168,-5.15698,-8.14527,33.918,213,13.7409,19.5,0.25,7809
3.89564e-08,-7.70229e-07,-1.61634e-06,-2.40442e-05,-0.000256958,-0.000210924,24.8348,-9.3744,-2.6132,19.2794,29.1718,-6.93755,-9.38706,37.3943,213,8.20455,19.5,0.25,7810
9.19078e-08,-7.59596e-07,-1.61163e-06,-3.45897e-05,-0.000252102,-0.00021039,22.8041,-9.14292,-3.0166,18.2793,27.2161,-7.22896,-9.34253,35.549,213,6.35909,19.5,0.25,7811
1.79126e-07,-7.2918e-07,-1.60924e-06,-6.47575e-05,-0.000234496,-0.000204583,17.7418,-7.18855,-2.79509,14.7556,21.8359,-6.40254,-7.67523,28.8958,213,4.51364,19.5,0.25,7812
-6.46635e-07,-7.04442e-07,-1.56223e-06,-0.000219208,-0.0001938,-0.000137741,-9.3278,-5.596,2.63773,10.8329,7.48802,-5.59623,-14.1779,18.8978,213,19.2773,19.5,0.25,7813
-3.42295e-07,-7.02497e-07,-1.59999e-06,-0.000116701,-0.000221252,-0.000192353,7.63862,-7.71728,-3.47266,11.767,13.6387,-7.29475,-9.89527,22.3475,213,17.4318,19.5,0.25,7814
-1.78589e-07,-7.283e-07,-1.60956e-06,-6.47789e-05,-0.000235526,-0.000202489,17.8362,-7.24236,-2.39007,14.9831,22.1912,-6.21244,-7.77504,29.2163,213,15.5864,19.5,0.25,7815
-3.93599e-08,-7.75573e-07,-1.60902e-06,-2.42074e-05,-0.00025944,-0.000215513,24.1348,-10.4151,-3.96318,19.4385,28.4443,-8.25519,-10.4326,37.8352,213,11.8955,19.5,0.25,7816
-1.64181e-10,-7.76042e-07,-1.61208e-06,-2.00017e-05,-0.000255033,-0.000223398,24.8205,-9.6998,-5.05329,19.3321,28.9512,-9.17079,-9.71299,38.3959,213,10.05,19.5,0.25,7817
3.42438e-07,-7.03734e-07,-1.59596e-06,-0.000116799,-0.000222232,-0.000192761,7.48545,-8.00009,-3.6715,11.7027,13.37,-7.52067,-10.0354,22.2548,213,2.66818,19.5,0.25,7818
7.42168e-07,-7.24981e-07,-1.44595e-06,-0.000212825,-0.000163219,-0.000156779,-6.71481,0.571125,1.517,5.49308,3.88076,-1.40205,-7.1054,9.51661,213,0.361364,19.5,0.2125,7819
7.66957e-07,-7.54673e-07,-1.45619e-06,-0.000248817,-0.000224363,-9.76253e-05,-15.551,-11.9593,6.65523,14.2308,10.9422,-14.2778,-17.5194,26.9872,213,0.361364,19.5,0.2875,7820
5.57613e-07,-7.05441e-07,-1.6039e-06,-0.0002016,-0.000218671,-0.000173743,-10.7854,-13.2927,-6.69388,10.4938,1.41362,-12.6115,-19.5741,18.5157,213,1.28409,19.5,0.2875,7821
-7.41808e-07,-7.18405e-07,-1.47338e-06,-0.000220462,-0.000158152,-0.000158717,-8.25781,0.894016,0.811059,6.05295,3.56809,-1.58301,-8.53781,10.5227,213,19.7386,19.5,0.2125,7822
-7.63865e-07,-7.45145e-07,-1.48449e-06,-0.0002516,-0.000216901,-0.0001032,-16.0436,-10.9472,5.75257,14.4876,10.4792,-13.2215,-18.4959,26.7311,213,19.7386,19.5,0.2875,7823
-5.53897e-07,-7.01866e-07,-1.61497e-06,-0.000200399,-0.000211295,-0.000159011,-8.43032,-10.0307,-2.35147,10.9897,5.36526,-9.5636,-16.6142,19.4381,213,18.8159,19.5,0.2875,7824
5.53459e-07,-6.75431e-07,-1.58927e-06,-0.000192806,-0.000150392,-0.000183125,-3.167,3.06267,-1.74503,6.50708,5.65165,-0.138491,-7.36252,11.2934,213,1.28409,19.5,0.2125,7825
-5.49721e-07,-6.73833e-07,-1.60073e-06,-0.00019115,-0.000149412,-0.000185976,-2.94385,3.18649,-2.18383,6.31917,5.58438,-0.47162,-7.05395,10.9483,213,18.8159,19.5,0.2125,7826
-2.92675e-07,-7.23362e-07,-1.60199e-06,-9.84684e-05,-0.000237551,-0.000180878,11.5699,-8.85777,-0.533926,13.2463,17.5004,-6.32999,-8.99223,25.2669,213,16.9705,19.5,0.2875,7827
-4.00054e-07,-7.06766e-07,-1.61535e-06,-0.000134791,-0.000233714,-0.000170419,4.17626,-10.3531,-1.05668,11.4436,12.2072,-8.76075,-10.68,21.9905,213,17.8932,19.5,0.2875,7828
-4.68082e-07,-6.81318e-07,-1.61812e-06,-0.000161859,-0.000156784,-0.000209262,1.2306,1.97591,-5.73168,4.5923,3.02146,0.616506,-6.16314,8.24937,213,18.3545,19.5,0.25,7829
-4.02042e-07,-6.7915e-07,-1.59919e-06,-0.00013451,-0.000187149,-0.000208458,5.04057,-2.69081,-5.82052,5.72875,5.34097,-2.6952,-6.11653,10.1872,213,17.8932,19.5,0.2125,7830
-1.51512e-07,-7.4882e-07,-1.61595e-06,-5.4037e-05,-0.000242763,-0.000188786,21.0223,-6.69686,1.23103,16.204,25.5971,-3.22968,-6.81096,30.7741,213,15.125,19.5,0.2875,7831
-2.12659e-07,-7.34599e-07,-1.61112e-06,-7.80165e-05,-0.000246578,-0.000175716,16.1241,-8.63336,1.77442,15.6716,22.5812,-4.55393,-8.76208,29.4654,213,16.0477,19.5,0.2875,7832
-2.93201e-07,-6.95853e-07,-1.58613e-06,-0.000101633,-0.000180084,-0.000225239,12.0343,0.511812,-6.12032,9.69311,12.6075,0.596994,-6.77872,16.9481,213,16.9705,19.5,0.2125,7833
-2.50766e-07,-7.14079e-07,-1.59178e-06,-8.56234e-05,-0.000177859,-0.000214709,17.0742,3.52705,-1.88532,10.1856,17.7801,3.52708,-2.59121,18.1048,213,16.5091,19.5,0.25,7834
-2.12356e-07,-7.08156e-07,-1.59433e-06,-7.68684e-05,-0.000204774,-0.000220351,16.1355,-2.65066,-4.93848,11.2869,16.5816,-2.04298,-5.99222,20.8812,213,16.0477,19.5,0.2125,7835
-7.71303e-08,-7.80838e-07,-1.61401e-06,-2.98302e-05,-0.000264143,-0.000195237,24.2389,-10.1759,-0.0552312,18.9782,27.7557,-3.54737,-10.2006,35.1058,213,13.2795,19.5,0.2875,7836
-1.09054e-07,-7.64561e-07,-1.61598e-06,-3.99333e-05,-0.000264138,-0.000188087,22.4795,-10.4505,0.719391,19.1043,27.6946,-4.43216,-10.514,35.5599,213,14.2023,19.5,0.2875,7837
-1.0962e-07,-7.37451e-07,-1.59843e-06,-3.89412e-05,-0.00021171,-0.000229119,23.7831,-1.59234,-4.14928,14.5486,24.1879,-1.23714,-4.90927,27.446,213,14.2023,19.5,0.2125,7838
-1.2882e-07,-7.41149e-07,-1.60417e-06,-4.47377e-05,-0.000196804,-0.000222772,24.3764,2.04172,-1.77237,13.2993,24.5982,2.04798,-2.0004,24.8232,213,14.6636,19.5,0.25,7839
-1.51802e-07,-7.23331e-07,-1.59972e-06,-5.47519e-05,-0.000191932,-0.000232939,21.4746,1.32637,-4.69662,13.6095,21.9795,1.36427,-5.23941,24.5913,213,15.125,19.5,0.2125,7840
-2.87764e-08,-7.89158e-07,-1.61689e-06,-2.22983e-05,-0.000269978,-0.0001983,25.2175,-11.1605,-0.632872,20.5644,29.9584,-5.36404,-11.1703,38.5549,213,11.4341,19.5,0.2875,7841
-5.13344e-08,-7.87619e-07,-1.61439e-06,-2.65002e-05,-0.000269536,-0.000198034,24.2737,-11.4222,-0.920382,20.3411,29.2579,-5.9025,-11.4243,38.2216,213,12.3568,19.5,0.2875,7842
-7.75002e-08,-7.54247e-07,-1.59664e-06,-3.1031e-05,-0.000195702,-0.000245839,25.6177,1.43174,-5.93215,16.0861,25.9263,1.43682,-6.24584,29.1016,213,13.2795,19.5,0.2125,7843
-6.38159e-08,-7.70509e-07,-1.60077e-06,-2.82954e-05,-0.000200312,-0.000229655,27.357,2.09209,-2.21769,15.1807,27.7467,2.09947,-2.61475,28.3004,213,12.8182,19.5,0.25,7844
-5.09312e-08,-7.60592e-07,-1.59656e-06,-2.65809e-05,-0.000212291,-0.000230094,26.6083,-0.667839,-3.28272,15.9081,27.545,-0.616065,-4.27117,30.1552,213,12.3568,19.5,0.2125,7845
9.11102e-09,-7.86952e-07,-1.6202e-06,-2.03249e-05,-0.000258379,-0.000208624,25.811,-9.15322,-1.84548,19.6686,30.1798,-6.21006,-9.15743,37.9495,213,9.58864,19.5,0.2875,7846
-9.56349e-09,-7.89231e-07,-1.61838e-06,-2.02404e-05,-0.000261099,-0.000208498,25.5888,-9.78734,-2.06162,19.9805,30.1723,-6.64364,-9.7888,38.485,213,10.5114,19.5,0.2875,7847
-2.86797e-08,-7.63401e-07,-1.59819e-06,-2.20367e-05,-0.000209284,-0.000249325,26.1841,-1.31782,-7.19879,17.2431,26.717,-1.28037,-7.76917,31.7432,213,11.4341,19.5,0.2125,7848
-1.88596e-08,-7.74785e-07,-1.60457e-06,-2.06263e-05,-0.000198144,-0.000251775,27.3352,1.26234,-6.61475,17.5821,27.9419,1.26317,-7.22231,31.7827,213,10.9727,19.5,0.25,7849
-9.29069e-09,-7.64331e-07,-1.59956e-06,-2.01977e-05,-0.000212923,-0.000244566,26.7307,-1.57584,-6.22329,17.1281,27.3639,-1.5401,-6.89228,31.9185,213,10.5114,19.5,0.2125,7850
5.09243e-08,-7.82781e-07,-1.62146e-06,-2.66224e-05,-0.000260915,-0.000200397,24.8293,-9.58236,-0.693874,19.6332,29.683,-5.54659,-9.58337,37.4117,213,7.74318,19.5,0.2875,7851
2.83309e-08,-7.83455e-07,-1.62303e-06,-2.21975e-05,-0.000262064,-0.000199959,25.8263,-9.404,-0.282446,19.9347,30.4542,-4.89918,-9.41515,37.8141,213,8.66591,19.5,0.2875,7852
2.85907e-08,-7.59472e-07,-1.60473e-06,-2.14769e-05,-0.000208691,-0.000240735,27.1769,-0.320179,-5.02669,16.8069,27.857,-0.270095,-5.75688,31.234,213,8.66591,19.5,0.2125,7853
1.87997e-08,-7.71668e-07,-1.60844e-06,-2.05846e-05,-0.000196284,-0.000251852,27.5119,1.70594,-6.45558,17.4939,28.0221,1.70575,-6.96564,31.5586,213,9.12727,19.5,0.25,7854
9.30832e-09,-7.62993e-07,-1.60153e-06,-2.04848e-05,-0.000212415,-0.000245445,26.6271,-1.56262,-6.41389,17.1118,27.1882,-1.5021,-7.03548,31.8199,213,9.58864,19.5,0.2125,7855
1.09239e-07,-7.64427e-07,-1.61807e-06,-4.00237e-05,-0.00026317,-0.00019042,22.3302,-10.4444,0.240777,19.1581,27.8256,-5.20846,-10.4906,35.9672,213,5.89773,19.5,0.2875,7856
7.70051e-08,-7.79103e-07,-1.61814e-06,-3.02074e-05,-0.000269069,-0.00019687,23.5352,-11.5476,-0.943467,19.6942,27.8158,-5.19894,-11.5727,36.62,213,6.82045,19.5,0.2875,7857
5.04046e-08,-7.57043e-07,-1.60292e-06,-2.63933e-05,-0.000209886,-0.000240251,25.9288,-1.02178,-5.48164,16.3732,26.5663,-0.960928,-6.18,30.4738,213,7.74318,19.5,0.2125,7858
6.34964e-08,-7.67984e-07,-1.60505e-06,-2.86053e-05,-0.000196596,-0.000251199,25.6161,0.942483,-7.0773,17.028,26.296,0.94535,-7.76008,30.6452,213,7.28182,19.5,0.25,7859
7.72405e-08,-7.53057e-07,-1.59962e-06,-3.1535e-05,-0.000196663,-0.000244703,25.5128,1.25964,-5.79624,16.7881,26.6476,1.25732,-6.9287,30.3236,213,6.82045,19.5,0.2125,7860
2.13247e-07,-7.36114e-07,-1.60982e-06,-7.78562e-05,-0.000247639,-0.000175898,16.0463,-8.89054,1.64641,15.8893,22.7945,-5.00815,-8.98418,29.989,213,4.05227,19.5,0.2875,7861
1.52012e-07,-7.49624e-07,-1.61663e-06,-5.44873e-05,-0.000240975,-0.00019283,20.7032,-6.68715,0.384079,15.9997,25.1987,-3.99788,-6.80074,30.6942,213,4.975,19.5,0.2875,7862
1.09585e-07,-7.37836e-07,-1.60063e-06,-3.90656e-05,-0.000212846,-0.000225976,23.9407,-1.5833,-3.51183,14.4534,24.466,-1.17948,-4.44091,27.422,213,5.89773,19.5,0.2125,7863
1.28976e-07,-7.41978e-07,-1.60532e-06,-4.52338e-05,-0.000195728,-0.000224526,24.1938,2.08992,-2.13972,13.4223,24.4468,2.09501,-2.39777,24.904,213,5.43636,19.5,0.25,7864
1.52161e-07,-7.24814e-07,-1.6001e-06,-5.50937e-05,-0.000191033,-0.000233308,21.442,1.47592,-4.73324,13.5595,21.9023,1.49913,-5.21677,24.4626,213,4.975,19.5,0.2125,7865
4.00797e-07,-7.08572e-07,-1.60996e-06,-0.000136677,-0.000234483,-0.000170457,3.64763,-10.7176,-1.31385,11.4812,11.9712,-9.36389,-10.9912,22.1936,213,2.20682,19.5,0.2875,7866
2.92896e-07,-7.24737e-07,-1.59897e-06,-9.80668e-05,-0.000238902,-0.000180574,11.5686,-9.11655,-0.5496,13.3819,17.52,-6.37369,-9.24383,25.4504,213,3.12955,19.5,0.2875,7867
2.12731e-07,-7.0934e-07,-1.59309e-06,-7.65972e-05,-0.000206361,-0.00021979,16.1046,-2.95449,-4.92688,11.2436,16.4946,-2.27874,-5.99263,20.8795,213,4.05227,19.5,0.2125,7868
2.51078e-07,-7.15313e-07,-1.58954e-06,-8.51056e-05,-0.000178685,-0.000214496,17.1414,3.39695,-1.86288,10.2423,17.8822,3.39573,-2.60245,18.2408,213,3.59091,19.5,0.25,7869
2.93268e-07,-6.96803e-07,-1.5831e-06,-0.000101337,-0.000179756,-0.000226195,12.0468,0.529033,-6.2917,9.7487,12.591,0.599486,-6.90637,17.0335,213,3.12955,19.5,0.2125,7870
4.70047e-07,-6.82855e-07,-1.61081e-06,-0.000166863,-0.000154985,-0.000209513,0.172653,1.91722,-6.09157,4.61406,2.5492,0.128019,-6.67892,8.28718,213,1.74545,19.5,0.25,7871
4.02461e-07,-6.80179e-07,-1.59371e-06,-0.000136182,-0.000187935,-0.000208836,4.53005,-3.0711,-6.14093,5.53512,4.72343,-3.05861,-6.3468,9.84689,213,2.20682,19.5,0.2125,7872
-9.31895e-09,1.50175e-08,-1.67286e-06,-2.7281e-05,-2.46423e-05,-0.00142041,34.7215,34.9879,-0.0164492,17.5023,34.9881,34.7213,-0.0165211,34.872,213,10.39,9.77922,0.175,7873
1.47939e-07,1.47752e-07,-1.67098e-06,-5.44945e-05,-5.35525e-05,-0.00182164,29.2048,29.2904,-0.0337007,14.7853,29.5168,28.9987,-0.0539198,29.3151,213,5.88357,5.92373,0.175,7874
1.46572e-07,-9.08475e-08,-1.67174e-06,-5.44693e-05,-3.72028e-05,-0.00249832,28.7185,29.6847,-0.0189378,14.8707,29.7094,28.7067,-0.0318881,29.2529,213,5.96166,13.5953,0.175,7875
-1.58899e-07,-9.8637e-08,-1.67192e-06,-5.7952e-05,-3.93701e-05,-0.00209814,28.9007,30.2411,-0.0706489,15.1793,30.2728,28.884,-0.0856938,29.6885,213,14.3722,13.7906,0.175,7876
-1.58997e-07,1.55785e-07,-1.67055e-06,-5.81493e-05,-5.56968e-05,-0.0016211,28.9266,29.1649,-0.0251907,14.7095,29.3713,28.7426,-0.0476497,29.1097,213,14.4218,5.76773,0.175,7877
1.38278e-09,-1.67992e-07,-1.66831e-06,-2.466e-05,-6.00146e-05,-0.00197328,32.0397,29.2959,-0.0768028,16.0683,32.0498,29.2959,-0.0868934,30.8521,213,9.99692,15.0579,0.175,7878
-1.29925e-09,2.57165e-07,-1.66512e-06,-2.46963e-05,-8.59378e-05,-0.00219531,30.7081,26.5773,0.058661,15.3434,30.7268,26.5773,0.0399316,28.8369,213,10.097,4.485,0.175,7879
-2.7735e-07,1.37411e-08,-1.66146e-06,-9.17096e-05,-2.2928e-05,-0.00133641,25.8819,32.9593,0.324876,16.3571,32.9996,25.881,0.285448,29.7995,213,15.8271,9.75,0.175,7880
2.96436e-07,1.56984e-08,-1.66002e-06,-9.86399e-05,-2.29156e-05,-0.0016679,25.2047,31.9095,0.376361,15.8095,31.9527,25.2042,0.333684,28.8431,213,4.07365,9.67275,0.175,7881
3.37565e-07,3.2976e-07,-1.66018e-06,-0.000110245,-0.000109064,-0.00176914,20.859,20.977,-0.291156,11.0785,21.7664,20.1689,-0.390519,21.403,213,3.38709,3.46936,0.175,7882
3.43757e-07,-2.15977e-07,-1.6591e-06,-0.000114389,-7.12483e-05,-0.00180142,21.569,25.1365,-0.349609,12.8779,25.3291,21.4535,-0.4267,24.0533,213,3.38709,16.0306,0.175,7883
-3.44026e-07,3.37458e-07,-1.65872e-06,-0.00011248,-0.000111653,-0.00202709,21.3651,21.4568,-0.174748,11.2345,22.1928,20.7305,-0.276141,21.7746,213,16.7797,3.39273,0.175,7884
-3.50649e-07,-2.21111e-07,-1.65936e-06,-0.000117325,-7.31987e-05,-0.00193777,21.5779,25.0163,-0.261465,12.7813,25.216,21.4633,-0.346627,23.9082,213,16.7797,16.1073,0.175,7885
9.12538e-08,3.30665e-08,-1.67279e-06,-4.03003e-05,-2.56217e-05,-0.00182693,31.7813,33.0213,-0.0455266,16.5381,33.0271,31.7791,-0.049125,32.4702,213,7.18303,9.04673,0.175,7886
4.18942e-07,9.61941e-08,-1.67584e-06,-0.000136808,-3.82875e-05,-0.00228756,21.4877,27.7071,-0.578922,14.2292,27.7966,21.4811,-0.66188,25.8852,213,2.96683,6.87,0.175,7887
4.16295e-07,-6.11623e-08,-1.67209e-06,-0.000136678,-2.91899e-05,-0.00182887,20.4172,29.2598,-0.352792,14.864,29.3178,20.4167,-0.410232,26.4267,213,3.02685,12.7856,0.175,7888
7.74801e-08,-2.56666e-07,-1.6724e-06,-3.43389e-05,-8.76846e-05,-0.0019629,30.1155,26.0389,-0.105015,15.151,30.1659,26.0197,-0.136192,28.4564,213,7.26015,16.3211,0.175,7889
7.91393e-08,3.93444e-07,-1.67255e-06,-3.47547e-05,-0.000128605,-0.00233312,28.3784,22.7207,-0.0478013,14.2736,28.4401,22.7183,-0.107078,26.1599,213,7.26006,3.17871,0.175,7890
-8.05446e-08,4.03146e-07,-1.6693e-06,-3.5381e-05,-0.000131088,-0.0018086,28.7627,20.9475,-0.373322,14.6189,28.8168,20.941,-0.420908,26.2031,213,12.8764,3.10822,0.175,7891
-7.37475e-08,-2.63258e-07,-1.67095e-06,-3.38932e-05,-8.9326e-05,-0.00220294,29.6321,25.9512,-0.203768,14.9528,29.6743,25.9366,-0.231342,28.223,213,12.7497,16.3862,0.175,7892
-4.10841e-07,1.01001e-07,-1.6791e-06,-0.000133082,-3.93215e-05,-0.00146436,19.3304,28.3921,-0.82667,14.6763,28.4614,19.3256,-0.891146,26.0168,213,17.0908,6.75044,0.175,7893
-4.34531e-07,-5.67577e-08,-1.67965e-06,-0.000141452,-2.82062e-05,-0.00166596,19.3424,29.4201,-0.389819,14.9797,29.4946,19.3428,-0.464763,26.391,213,17.2098,12.63,0.175,7894
3.77723e-08,-5.1255e-08,-1.67299e-06,-2.9723e-05,-2.91867e-05,-0.0021537,31.926,31.9665,-0.0313141,16.0097,31.9865,31.9076,-0.0328741,31.98,213,8.7033,12.3379,0.175,7895
-1.02746e-07,-1.46719e-08,-1.67149e-06,-4.32735e-05,-2.38133e-05,-0.00197879,31.1658,32.6668,-0.0182244,16.3469,32.6714,31.1654,-0.0223551,31.9673,213,13.1726,10.9987,0.175,7896
-4.8143e-08,9.7567e-08,-1.67291e-06,-3.10141e-05,-3.94282e-05,-0.00212126,31.5789,30.987,-0.0709738,15.833,31.5905,30.9801,-0.0756128,31.3653,213,11.7573,7.08467,0.175,7897
2.64293e-08,9.77896e-08,-1.67244e-06,-2.7848e-05,-4.01727e-05,-0.00197954,32.3157,31.3656,-0.0253846,16.1754,32.3215,31.3638,-0.0293411,31.8828,213,9.08488,7.0887,0.175,7898
-3.72291e-08,-5.67841e-08,-1.67303e-06,-2.92703e-05,-3.06933e-05,-0.00215326,31.9265,31.8266,-0.0300965,15.9862,31.9405,31.8144,-0.0319608,31.9096,213,11.3783,12.5247,0.175,7899
-1.39086e-07,5.71239e-08,-1.67017e-06,-5.30137e-05,-2.92045e-05,-0.00210236,29.7219,31.4262,-0.0125637,15.7316,31.441,29.7168,-0.0222803,30.6376,213,13.9526,8.17238,0.175,7900
1.38489e-07,-1.70058e-08,-1.67144e-06,-5.24805e-05,-2.32742e-05,-0.00197654,30.1575,32.429,-0.0478681,16.2471,32.4378,30.1571,-0.0563484,31.416,213,6.18808,11.0826,0.175,7901
1.52192e-08,-3.47048e-07,-1.68178e-06,-2.25603e-05,-0.0001131,-0.00226028,29.6858,23.9511,-1.06774,15.3794,29.6892,23.9496,-1.06965,28.3286,213,9.38374,17.1329,0.175,7902
1.78019e-08,5.25448e-07,-1.68271e-06,-2.39827e-05,-0.000170385,-0.00187266,28.1276,16.2626,-1.78682,15.121,28.2916,16.2621,-1.95033,26.3721,213,9.35422,2.36281,0.175,7903
-5.57075e-07,3.22944e-08,-1.70364e-06,-0.000182939,-2.35623e-05,-0.00216655,16.8381,27.7812,-0.87435,14.5019,27.9567,16.8354,-1.0471,25.3445,213,17.9385,8.99183,0.175,7904
5.72111e-07,3.57803e-08,-1.70725e-06,-0.000187007,-2.39026e-05,-0.00195829,15.0868,27.7238,-1.21344,14.6969,27.9533,15.0844,-1.44049,25.5213,213,2.09057,8.83361,0.175,7905
1.61782e-07,-3.55335e-07,-1.68965e-06,-5.90142e-05,-0.000115661,-0.00204823,26.2317,22.3361,-1.26887,13.8323,26.3833,22.1968,-1.28121,25.827,213,5.26668,17.3827,0.175,7906
